,Date,Ticker,Close,Return
60885,2009-10-07,WEGE3.SA,1.9862040281295776,0.5034729493231906
60886,2009-10-08,WEGE3.SA,1.9920461177825928,1.002941334107814
60887,2009-10-09,WEGE3.SA,2.035276174545288,1.0247064982855372
60888,2009-10-13,WEGE3.SA,1.9978885650634768,1.005882848271586
60889,2009-10-14,WEGE3.SA,2.0738308429718018,1.0441177309084118
60890,2009-10-15,WEGE3.SA,2.079672813415528,1.0470590049975734
60891,2009-10-16,WEGE3.SA,2.16729998588562,1.0911769159619427
60892,2009-10-19,WEGE3.SA,2.2432422637939453,1.1294117985987684
60893,2009-10-20,WEGE3.SA,2.1392598152160645,1.077059448535416
60894,2009-10-21,WEGE3.SA,2.072662353515625,1.0435294280756573
60895,2009-10-22,WEGE3.SA,2.090187788009644,1.0523530102685315
60896,2009-10-23,WEGE3.SA,2.166131019592285,1.0905883730545778
60897,2009-10-26,WEGE3.SA,2.2222113609313965,1.1188233079076315
60898,2009-10-27,WEGE3.SA,2.138090848922729,1.0764709056280508
60899,2009-10-28,WEGE3.SA,1.9862040281295776,1.0
60900,2009-10-29,WEGE3.SA,2.087851285934448,1.0511766446776327
60901,2009-10-30,WEGE3.SA,2.032938003540039,1.0235292924335024
60902,2009-11-03,WEGE3.SA,1.9920461177825928,1.002941334107814
60903,2009-11-04,WEGE3.SA,2.021254777908325,1.0176471043670952
60904,2009-11-05,WEGE3.SA,2.038780212402344,1.0264706865599693
60905,2009-11-06,WEGE3.SA,2.003730535507202,1.0088241223607473
60906,2009-11-09,WEGE3.SA,2.050463914871216,1.0323531147009868
60907,2009-11-10,WEGE3.SA,2.103038787841797,1.0588231410557774
60908,2009-11-11,WEGE3.SA,2.16729998588562,1.0911769159619427
60909,2009-11-12,WEGE3.SA,2.079672813415528,1.0470590049975734
60910,2009-11-13,WEGE3.SA,2.0925254821777344,1.0535299760459556
60911,2009-11-16,WEGE3.SA,2.1077139377593994,1.0611769525733208
60912,2009-11-17,WEGE3.SA,2.1439335346221924,1.079412539829128
60913,2009-11-18,WEGE3.SA,2.1112184524536133,1.0629413809223631
60914,2009-11-19,WEGE3.SA,2.067991256713867,1.0411776571923022
60915,2009-11-23,WEGE3.SA,2.0411183834075928,1.0276478924120038
60916,2009-11-24,WEGE3.SA,2.038780212402344,1.0264706865599693
60917,2009-11-25,WEGE3.SA,2.04345440864563,1.0288240179282917
