,Returns
225,1.4954942284631012
226,1.487754599977866
227,1.4611853756931688
228,1.4545070461544463
229,1.4686637878336397
230,1.4794835245055948
231,1.4829145029741522
232,1.5043427042722508
233,1.4756670584258704
234,1.4805072218917628
235,1.462292216728671
236,1.4428720358266347
237,1.448378370125762
238,1.4316874958969006
239,1.4341285097942094
240,1.412800088015533
241,1.4054557308529152
242,1.424225083969692
243,1.3986971471041252
244,1.389008784434694
245,1.3825062084145021
246,1.3877463102585992
247,1.4164637271222063
248,1.410151418142986
249,1.4201780746491157
250,1.402673124624863
251,1.4194937292754262
252,1.441064043806424
253,1.4480199450370648
254,1.463149210878608
255,1.4882966138663598
256,1.499138442475023
257,1.5017262326055516
258,1.5158486250079568
259,1.504269406388346
260,1.4767522935107749
261,1.4564514337910295
262,1.4606932755787037
263,1.4386929247974019
264,1.450233552395608
265,1.435059435469439
266,1.4715681786515191
267,1.4650117744673428
268,1.478662128364596
269,1.4933193106091947
270,1.481406479008186
271,1.474130164266959
272,1.4335075444742298
273,1.4340249061989578
274,1.4303375934686433
275,1.4253079566041533
276,1.3692188140006947
277,1.3774936316566553
278,1.3016550324411063
279,1.2995453718958692
280,1.2266435527485675
281,1.2843101808167277
282,1.2357075774126407
283,1.290135816805935
284,1.302832960186787
285,1.328511420766274
286,1.31147868212211
287,1.3046560955559496
288,1.2370339731861553
289,1.2186884169782473
290,1.217936638584763
291,1.2732228796209515
292,1.2833002954725123
293,1.2601504460380482
294,1.290963902824772
295,1.332033020072116
296,1.340913938252951
297,1.3422013982741254
298,1.3264980196696317
299,1.302297522028502
300,1.3048563849659225
301,1.3433496969076961
302,1.3353953087486368
303,1.2989467556941752
304,1.3153725248345924
305,1.3328077105814466
306,1.3554866890202664
307,1.3586610608480378
308,1.360756679193567
309,1.3598158715795161
310,1.3498204892520451
311,1.326957205160955
312,1.2857698146120637
313,1.298435344418062
314,1.3067040256117295
315,1.3210267337516521
316,1.2936081513830668
317,1.2815237770047796
318,1.246231358108591
319,1.2071101980014378
320,1.2364258958798788
321,1.2655193353313674
322,1.2939608881822944
323,1.2828759104474308
324,1.3222216993390832
325,1.320927524113864
326,1.3313726334594125
327,1.3491841334124686
328,1.3708999387288803
329,1.34927199138791
330,1.3640507355587874
331,1.3417129269433141
332,1.3406074568134563
333,1.366870746946833
334,1.3908434973661943
335,1.3533793298953374
336,1.3547519239886445
337,1.3915813758481088
338,1.3917148684407379
339,1.3647254243999507
340,1.3300530090007885
341,1.3418351583079053
342,1.3878647487812656
343,1.3925100271945983
344,1.3941254675120032
345,1.412669821854948
346,1.361518956515155
347,1.3658696620407775
348,1.3943313652477605
349,1.385315116280974
350,1.3941769789542566
351,1.3778222988835551
352,1.348426068092755
353,1.3307011288070492
354,1.3116065194813378
355,1.3145539294369375
356,1.2846223664934444
357,1.2741332329648478
358,1.3165670469352126
359,1.3088596967122288
360,1.3607920372959594
361,1.3667327673917644
362,1.3648701183384677
363,1.3737353602567908
364,1.3761526109377977
365,1.3757734919489943
366,1.3436686163632832
367,1.3655153335451484
368,1.3465187134050896
369,1.3292858262818872
370,1.310520226503895
371,1.310096409799178
372,1.3187177928730611
373,1.3024155529176538
374,1.3447744510852864
375,1.3349279639168956
376,1.3506564520513669
377,1.360089833797589
378,1.364949636287566
379,1.3484349468522265
380,1.3621987927943744
381,1.3567205486272986
382,1.3804300865795445
383,1.3824723162793864
384,1.390477803945503
385,1.3950727128319411
386,1.3980141863192246
387,1.4204503501938996
