,Returns
198,1.3498785982299466
199,1.3531168298134142
200,1.3564624686012274
201,1.3343688058032135
202,1.3292066892978005
203,1.3612045786135967
204,1.3592153719965205
205,1.349919383358288
206,1.3205696695624634
207,1.2951222302565004
208,1.3088748777616395
209,1.3456773098641779
210,1.3408072247081169
211,1.3630854470000489
212,1.3592771989468664
213,1.3778254366066587
214,1.3610954709707936
215,1.3937427178214568
216,1.3889945558160335
217,1.3668256301179293
218,1.3928203030752286
219,1.3803531885415088
220,1.3847576844924288
221,1.3671181017949101
222,1.3587822634477804
223,1.331244669126562
224,1.326514345982523
225,1.297370821830801
226,1.3228876913236458
227,1.2860789410375555
228,1.294449498689309
229,1.2706314284530555
230,1.2974072339828475
231,1.313847535723757
232,1.3148469034728045
233,1.3449919210929455
234,1.3398296435075747
235,1.3538855454387406
236,1.3523245117657472
237,1.3588077917747696
238,1.3814351661935218
239,1.3706181388086616
240,1.3714956678252637
241,1.346494863985665
242,1.3351437636902501
243,1.3654208806379269
244,1.356141340518992
245,1.3657195981884016
246,1.3173533122083607
247,1.3333716423811672
248,1.3175678156999666
249,1.353951156238385
250,1.359345358513712
251,1.3602336078314143
252,1.3772606426425507
253,1.3730500502937013
254,1.349996810287914
255,1.3360716359296685
256,1.3532659006943486
257,1.361278121809985
258,1.373572794651784
259,1.3770677914662437
260,1.3958379897136926
261,1.380113836746126
262,1.370205846040319
263,1.3932762261953437
264,1.403021390962083
265,1.4072807564739829
266,1.424563725498724
267,1.4129899046476582
268,1.4369462724831819
269,1.433691046978081
270,1.4298523382099078
271,1.433076296668041
272,1.4286820682827848
273,1.4120337567245476
274,1.416049040214339
275,1.4225762331235943
276,1.400040245003969
277,1.4097514201473447
278,1.4201935722062995
279,1.3890325904978902
280,1.3666063939543152
281,1.3540520589275042
282,1.3411141193047493
283,1.3518552702180113
284,1.335965588004404
285,1.314460158614528
286,1.3348380737622059
287,1.3442104579384515
288,1.361207354944128
289,1.3511339737086558
290,1.3039502670855037
291,1.2695496911203823
292,1.283417771887687
293,1.2888906649938905
294,1.3017951990013437
295,1.2936219483680023
296,1.290117630316984
297,1.2933296495852353
298,1.3110815718885391
299,1.3328630942733586
300,1.3390590299552967
301,1.3471802809763724
302,1.3403261649599199
303,1.3179905797463258
304,1.3205480473129334
305,1.2966664945297957
306,1.318806072492071
307,1.3433762087755525
308,1.356049669980097
309,1.3691801950560085
310,1.365610585438307
311,1.3963115988886305
312,1.3971183620092504
313,1.3985953881416402
314,1.414085844810161
315,1.4093467297554467
